Cliente,Tipo de Transacao,Valor da Transacao,Valor Anterior a Transacao,Valor Apos a Transacao,Horario da Transacao,Classe
cliente56856E,Crédito,1124.21,8336.29,7212.08,2025-04-23T11:20:11.314158,0
cliente0366B5,Saque,4284.07,14066.63,9782.56,2024-09-04T02:45:24.254226,0
cliente57D83B,Débito,3186.36,8170.36,4984.0,2023-09-14T16:51:14.041777,0
cliente461847,Crédito,989.04,10404.65,9415.61,2025-02-11T19:03:08.934155,1
cliente8210E5,PIX,1405.05,6915.57,5510.52,2024-05-17T10:34:11.363296,0
cliente40E3BF,Débito,4600.91,8641.59,4040.68,2024-12-07T21:10:56.702528,0
clienteE294FD,PIX,1909.81,8459.58,6549.77,2025-11-15T05:10:38.305981,0
cliente28309F,PIX,2263.17,5398.21,3135.04,2022-07-05T14:27:15.856063,0
cliente1F00BB,PIX,4519.74,12509.43,7989.69,2022-11-29T08:39:20.876125,0
cliente7F8D99,PIX,2368.08,10389.33,8021.25,2023-08-16T10:45:54.296654,0
clienteC6B8E4,Saque,4465.54,7464.09,2998.55,2024-12-16T19:04:18.296087,1
clienteE40B99,PIX,4731.4,10088.13,5356.73,2023-11-20T18:03:08.998716,0
cliente427FAD,Crédito,4196.4,9888.85,5692.45,2022-09-22T03:31:58.217981,0
cliente9130E5,PIX,4426.07,10820.22,6394.15,2023-05-07T03:04:38.918497,0
cliente3AF232,Crédito,4319.16,5664.49,1345.33,2022-05-31T02:46:05.758006,0
cliente83D41F,PIX,1869.85,9844.33,7974.48,2024-06-03T06:13:04.143345,0
cliente83E59E,PIX,1867.09,10171.62,8304.53,2023-07-12T23:27:03.073284,0
cliente68DA45,Saque,859.24,8636.17,7776.93,2025-01-09T12:44:09.609790,0
clienteD13C5B,PIX,4193.92,7424.16,3230.24,2022-07-15T19:48:44.749265,0
cliente93619F,PIX,2313.89,10682.05,8368.16,2022-08-07T18:49:42.386114,0
clienteA73C6C,Saque,3580.03,4575.96,995.93,2025-05-16T02:01:45.419356,0
clienteC12F60,Saque,4712.66,14221.49,9508.83,2025-12-07T12:33:55.652684,0
cliente2BB2E2,PIX,1589.32,2858.65,1269.33,2023-10-09T03:14:57.627826,0
cliente62F9E9,PIX,3523.67,11255.39,7731.72,2023-11-01T14:19:27.738642,0
cliente118BC9,Crédito,85.76,8468.63,8382.87,2025-02-19T02:44:28.569175,0
cliente5B8CB6,Crédito,1701.61,10662.67,8961.06,2023-02-03T20:01:04.448203,0
cliente9CDA6E,Saque,1152.05,4890.81,3738.76,2024-04-03T11:34:57.390957,0
cliente5EDF01,Saque,3776.89,7591.92,3815.03,2022-09-19T07:10:52.908605,0
cliente182EE9,Crédito,1968.54,9835.79,7867.25,2024-09-23T23:22:51.549215,0
cliente6AD297,Crédito,1600.92,7223.26,5622.34,2025-06-15T00:54:28.448388,1
clienteC46A1C,PIX,250.88,7741.71,7490.83,2022-07-02T20:58:24.995018,0
cliente002E85,Crédito,3262.95,3781.76,518.81,2025-05-23T14:36:28.983497,0
cliente856D95,Saque,1975.64,10656.39,8680.75,2025-01-04T01:46:04.235957,0
clienteECED41,PIX,4405.24,8383.31,3978.07,2022-12-09T16:02:33.012039,0
cliente74527A,Crédito,3290.44,4595.88,1305.44,2023-04-22T23:25:16.214260,1
clienteE6803D,PIX,569.69,8566.33,7996.64,2025-06-01T16:58:39.470541,0
cliente957876,Crédito,582.16,6254.57,5672.41,2022-10-07T08:35:34.151019,0
cliente672F09,Saque,514.05,1481.42,967.37,2023-12-19T01:30:52.740268,0
clienteE9F31A,PIX,242.41,4601.17,4358.76,2022-06-08T19:25:35.590311,0
cliente89838E,Débito,1928.97,4906.8,2977.83,2025-08-16T23:07:23.866244,0
clienteC651F1,Débito,2508.27,12321.08,9812.81,2024-08-16T02:47:50.994680,0
cliente8156E7,Crédito,2073.22,6006.91,3933.69,2024-01-01T14:59:26.336711,0
clienteF73F83,PIX,1206.46,8414.98,7208.52,2024-10-17T07:26:44.276405,0
cliente29E11F,Débito,3863.53,6953.91,3090.38,2025-04-11T20:33:07.779801,0
cliente66EDEE,Débito,3989.93,13197.79,9207.86,2022-04-28T23:16:40.462184,0
cliente8022E4,Débito,4680.63,5366.39,685.76,2023-10-15T05:42:55.348194,0
clienteD171A1,PIX,3683.13,8314.04,4630.91,2022-04-03T20:45:44.572709,0
cliente561EFF,PIX,2441.55,12236.83,9795.28,2025-03-24T05:43:24.358986,0
clienteE927CC,PIX,2802.96,5663.53,2860.57,2022-07-23T19:08:00.023655,0
cliente9F8AEC,Débito,4642.83,12227.1,7584.27,2025-02-26T05:04:59.387820,0
clienteE14101,Crédito,999.31,1695.2,695.89,2024-03-11T16:05:34.149636,0
cliente02C845,PIX,4161.6,11844.01,7682.41,2023-09-21T04:57:23.126264,0
cliente762F3A,PIX,2309.05,9677.02,7367.97,2022-11-05T00:54:56.543781,0
cliente50C544,Crédito,3751.3,4301.09,549.79,2023-06-07T06:37:59.669443,0
clienteDBE79E,Crédito,3415.57,12304.68,8889.11,2023-06-02T15:21:33.581674,1
clienteBE9211,Débito,335.39,3692.2,3356.81,2025-09-03T22:31:19.729390,0
cliente1786BD,Saque,3875.07,5349.9,1474.83,2024-07-20T04:18:27.680410,0
cliente4257C0,Débito,735.37,5169.01,4433.64,2023-01-04T05:07:44.381338,0
cliente0957A1,Débito,2696.72,12358.05,9661.33,2022-10-27T22:45:37.585332,0
clienteAE0A94,Débito,2198.35,7484.33,5285.98,2025-07-19T23:15:56.015057,1
cliente715ADB,Crédito,3951.17,12792.67,8841.5,2023-10-17T16:15:35.454755,0
cliente7234CA,Saque,4236.9,5951.05,1714.15,2022-01-25T11:50:14.891513,0
cliente005E33,Débito,3933.71,8704.63,4770.92,2024-12-19T04:07:32.549978,0
cliente4E8A2B,PIX,4183.03,8574.59,4391.56,2025-10-17T01:45:35.727003,0
cliente0D6948,Saque,4671.83,12316.17,7644.34,2023-03-06T19:18:10.453308,0
cliente49FA86,Crédito,2069.49,4921.95,2852.46,2025-08-01T13:38:56.034229,0
clienteEE1708,Saque,1169.76,6215.44,5045.68,2023-10-27T09:33:56.737504,0
clienteFFD3BA,Crédito,4349.57,11345.4,6995.83,2025-05-07T21:17:27.004231,0
cliente768C46,Crédito,2256.47,3435.12,1178.65,2022-08-24T16:52:04.218926,0
cliente56AD80,Débito,4668.24,9295.57,4627.33,2025-06-30T02:44:53.118438,0
clienteEE1981,Débito,3738.64,5909.06,2170.42,2025-08-04T17:42:27.336468,0
cliente58B8A9,Crédito,153.75,7833.25,7679.5,2025-05-09T21:09:45.783812,0
cliente7CEC4A,PIX,2259.39,4595.83,2336.44,2025-09-11T23:07:52.293569,0
clienteE1A5B8,PIX,958.64,8540.74,7582.1,2022-10-24T17:24:41.894604,0
cliente58A2A6,Crédito,4344.86,13720.74,9375.88,2025-11-28T08:17:23.063751,0
clienteC3365F,Crédito,814.92,4257.27,3442.35,2025-09-15T01:51:55.793519,0
cliente07B8D4,Débito,3024.4,5155.08,2130.68,2022-10-06T11:22:04.424728,0
cliente4ECBC9,Saque,3340.38,7764.69,4424.31,2024-11-12T00:35:40.399959,0
cliente97C53D,Saque,380.07,1798.61,1418.54,2022-09-21T13:42:15.189732,0
clienteDB840B,Crédito,842.64,5151.62,4308.98,2023-10-03T21:01:54.087594,0
cliente4EE780,Saque,2273.6,7285.04,5011.44,2024-09-25T16:28:25.738574,0
cliente920AFB,Saque,4989.46,12496.64,7507.18,2025-11-28T05:01:32.518441,0
clienteA82984,PIX,4818.57,5991.54,1172.97,2022-05-08T15:41:52.926390,0
cliente5FDE6E,Débito,3744.38,8904.9,5160.52,2023-08-20T10:07:13.501406,0
cliente9BF7B5,Saque,4059.17,7677.33,3618.16,2022-02-07T04:58:44.127483,0
cliente1A07C9,Crédito,4073.81,10638.0,6564.19,2025-09-12T12:25:57.157912,0
cliente464D09,PIX,1155.59,3011.93,1856.34,2022-11-02T14:51:12.627268,0
clienteC8A450,Débito,1093.33,7310.8,6217.47,2025-12-26T00:40:11.760812,0
cliente6A70AC,Débito,509.79,2369.68,1859.89,2024-05-08T13:18:03.112777,0
clienteF9182A,Crédito,391.43,4047.08,3655.65,2022-06-08T11:18:31.175383,0
cliente2AA8CF,Débito,4788.22,13606.98,8818.76,2023-05-05T04:33:13.447839,0
cliente9829C6,PIX,3576.22,4680.37,1104.15,2025-10-20T11:24:13.938423,1
cliente4F5528,Débito,1052.42,8560.92,7508.5,2024-03-05T08:08:23.801841,0
clienteF859FC,Crédito,4345.67,9131.79,4786.12,2024-10-18T10:28:15.251749,0
clienteCA6936,PIX,1076.06,5295.24,4219.18,2024-10-14T05:39:08.927567,1
cliente57419F,Crédito,4245.55,5593.99,1348.44,2025-05-25T13:38:45.763770,0
cliente9889B0,PIX,3026.92,7577.87,4550.95,2023-06-20T06:52:17.435801,1
cliente5A8D91,Débito,564.05,8281.07,7717.02,2024-11-12T21:51:10.924086,0
clienteDAFE1C,PIX,4309.87,6670.97,2361.1,2025-10-07T20:32:54.644209,0
clienteB30C35,Débito,2450.26,10960.4,8510.14,2023-12-31T20:05:17.198568,0
cliente83E948,Débito,615.08,1024.05,408.97,2025-03-15T09:00:56.206152,0
cliente3ECFD3,Débito,1434.97,3218.16,1783.19,2023-02-06T23:01:10.268650,0
cliente89AC99,PIX,4754.61,6600.69,1846.08,2024-10-17T13:21:59.567642,0
clienteBB4685,PIX,3704.7,13508.05,9803.35,2023-09-21T07:35:15.432772,0
clienteDAF1C2,Crédito,410.89,9473.11,9062.22,2022-11-13T16:51:01.506839,1
clienteEEB34B,PIX,3482.66,10665.05,7182.39,2025-02-06T15:11:38.222533,0
cliente42A580,Crédito,3376.15,3716.9,340.75,2025-06-14T11:44:53.818256,0
cliente7EDF04,PIX,1161.06,7799.54,6638.48,2025-05-26T20:28:44.306322,0
cliente113AE6,Crédito,2945.44,4642.22,1696.78,2025-03-08T01:10:48.632170,0
cliente7B46ED,PIX,3781.03,4180.91,399.88,2025-01-12T03:53:04.306964,0
cliente983ADE,Crédito,2346.26,11579.86,9233.6,2023-10-30T18:10:30.398981,0
cliente0ACF9D,Débito,3881.92,4819.8,937.88,2025-03-28T15:23:03.448481,0
clienteF25D38,Saque,1305.63,4686.99,3381.36,2022-05-28T02:05:55.014901,0
cliente558243,Débito,280.95,4157.09,3876.14,2024-11-30T03:40:42.437506,0
cliente3BC8DB,Débito,2576.01,10075.89,7499.88,2025-03-06T09:16:15.151490,0
cliente2FAB60,Saque,3404.87,9950.7,6545.83,2023-02-18T03:00:07.182005,0
cliente8C6B85,Crédito,1789.6,9323.96,7534.36,2023-08-24T15:24:57.808317,0
cliente70F3F8,PIX,4877.41,6318.21,1440.8,2024-08-26T14:45:22.397825,0
clienteF5BC3B,PIX,1051.54,7920.23,6868.69,2024-05-02T05:05:40.033753,0
clienteE7FA7E,Débito,2273.13,3301.71,1028.58,2025-07-06T01:20:18.778836,0
cliente5F2F83,Saque,1763.51,9896.59,8133.08,2022-09-17T17:03:00.331380,0
clienteA9F705,Saque,2814.41,11215.4,8400.99,2022-03-17T13:20:08.234233,0
clienteF1D3D9,Crédito,302.77,6692.24,6389.47,2025-03-02T20:51:36.406240,0
cliente7604B7,Crédito,4581.77,9328.84,4747.07,2024-05-19T11:27:25.992031,0
clienteA9558C,Crédito,1954.4,4027.1,2072.7,2023-06-07T19:15:53.752225,0
cliente405113,Débito,1482.71,9047.45,7564.74,2024-02-11T22:30:15.211181,0
cliente50545E,PIX,2167.96,11963.25,9795.29,2022-09-14T19:04:03.972661,0
cliente46A5FC,Crédito,388.74,9434.64,9045.9,2022-06-27T10:41:04.480354,0
cliente6A19F3,Crédito,2173.65,9207.27,7033.62,2023-06-01T16:19:07.768280,0
clienteBE69A0,Saque,4116.04,4653.56,537.52,2023-02-24T15:32:58.923147,1
cliente065795,Crédito,4813.46,4890.77,77.31,2022-11-13T20:29:01.675273,0
cliente1495F8,PIX,2099.96,2640.02,540.06,2022-08-04T03:52:51.584912,0
cliente986EB9,Crédito,2471.16,3636.77,1165.61,2023-09-20T21:11:55.429217,0
clienteC67E6E,Débito,294.78,4256.92,3962.14,2025-01-18T21:29:47.348201,0
cliente6D21AA,PIX,4508.04,11117.52,6609.48,2024-10-01T11:48:19.975954,0
clienteFD6A8F,Débito,4151.28,12495.94,8344.66,2025-04-02T17:44:12.996674,0
clienteADE1A3,Saque,4680.93,13111.46,8430.53,2025-08-25T10:47:24.926086,0
cliente1F7A47,PIX,4307.22,7382.71,3075.49,2022-01-21T22:15:39.653687,0
cliente5F1489,Saque,1127.96,8101.34,6973.38,2023-04-18T02:26:53.273207,0
cliente979B9D,Saque,2185.89,4125.4,1939.51,2023-11-24T08:01:04.497587,0
cliente14B8A9,PIX,1115.13,1251.41,136.28,2025-08-26T10:50:21.553240,0
clienteF9DDA2,PIX,510.44,8306.92,7796.48,2024-01-03T06:26:39.380056,0
cliente9D8BCF,Débito,203.3,4252.61,4049.31,2025-06-19T04:46:24.230831,0
clienteCE7F0B,PIX,4787.76,8710.52,3922.76,2025-03-22T02:23:10.955768,0
cliente4EAF0B,Débito,4756.94,12135.04,7378.1,2025-03-04T23:24:19.745241,0
cliente8BE632,Saque,29.03,6476.42,6447.39,2022-08-31T14:47:59.057902,0
clienteB874F2,Saque,999.46,9657.36,8657.9,2023-08-03T15:16:25.614301,0
cliente79CECD,Saque,1202.34,3171.68,1969.34,2022-07-21T09:01:35.529593,0
clienteA03AE5,Débito,2747.73,5126.54,2378.81,2024-05-19T19:09:28.848378,0
cliente051057,Débito,109.1,10089.02,9979.92,2023-11-29T15:22:48.764365,0
cliente53C29B,PIX,2704.34,5327.07,2622.73,2023-11-21T01:55:58.751645,0
clienteA99300,Saque,209.38,8761.93,8552.55,2025-03-15T10:36:09.250934,0
cliente269B43,Crédito,4228.31,9026.74,4798.43,2025-04-19T14:19:21.802072,0
clienteDB104C,Débito,2602.3,4957.23,2354.93,2025-12-10T19:32:08.714876,1
cliente3DB75A,PIX,438.38,1466.85,1028.47,2025-08-29T16:07:36.937146,0
clienteB2C072,PIX,3981.74,13828.39,9846.65,2025-09-28T11:45:34.077937,0
clienteE14988,Crédito,865.66,4296.45,3430.79,2024-11-07T08:23:13.620314,0
clienteBE0710,PIX,1881.5,4233.41,2351.91,2024-03-02T13:08:55.360775,0
cliente5E9171,Débito,2935.11,6542.58,3607.47,2023-10-30T14:47:27.999157,0
cliente53BB5B,PIX,602.76,2205.04,1602.28,2022-08-20T01:19:33.537237,0
cliente7C277A,Saque,1065.77,3493.38,2427.61,2025-07-18T21:03:09.543899,0
cliente1E5EF2,Saque,3855.99,7443.1,3587.11,2023-10-03T12:24:32.366373,0
cliente5B893B,Saque,1560.2,4780.12,3219.92,2023-06-30T04:33:17.246271,0
clienteE7ABC5,Débito,978.54,7470.17,6491.63,2025-06-26T19:59:26.802480,1
cliente977463,Saque,4294.25,13353.23,9058.98,2024-03-26T08:40:13.452875,0
cliente9F5B2D,PIX,4396.8,6140.4,1743.6,2025-05-05T21:36:36.271273,0
cliente8552A4,PIX,4523.32,9726.75,5203.43,2024-08-28T22:07:43.774196,0
cliente279FCB,Saque,1082.03,8484.54,7402.51,2023-05-22T16:53:18.806496,0
cliente93C95C,Saque,523.48,8770.69,8247.21,2023-04-14T03:41:19.304056,0
clienteC3BE11,Débito,2549.82,4833.99,2284.17,2024-12-08T01:16:06.157769,0
cliente7EF48C,Débito,4149.78,8736.61,4586.83,2022-11-02T17:14:58.393052,0
cliente3A1247,Saque,3051.25,9731.65,6680.4,2024-08-11T08:40:44.119878,0
cliente59F757,Crédito,2643.42,3178.94,535.52,2022-11-18T14:03:51.802271,0
cliente631EC6,Saque,609.86,7659.82,7049.96,2024-03-17T10:58:08.101845,0
cliente874CF6,Débito,4677.42,13693.44,9016.02,2022-05-27T21:34:16.556608,1
cliente94CF6B,Crédito,2033.92,9210.31,7176.39,2022-09-19T14:49:03.633881,0
cliente45AC4D,Saque,412.39,8006.98,7594.59,2024-05-12T17:44:49.241446,1
clienteD2D52B,PIX,4647.24,11248.69,6601.45,2023-02-24T08:24:29.625331,0
clienteA8B959,PIX,3605.52,13084.2,9478.68,2025-01-20T05:56:44.888953,0
cliente3155D0,PIX,3164.7,3562.94,398.24,2024-03-28T05:23:34.301023,0
cliente78AF02,Débito,2611.65,10474.6,7862.95,2025-01-10T02:03:59.201817,1
clienteB63D44,Crédito,3848.71,5761.78,1913.07,2025-03-25T17:30:00.936295,0
cliente9D7680,Débito,481.12,6240.58,5759.46,2022-08-10T12:26:00.717471,0
cliente44FA79,PIX,3784.5,9565.35,5780.85,2024-07-06T21:41:51.346967,0
cliente05966B,Débito,1309.7,1327.15,17.45,2022-12-04T19:01:15.577610,0
clienteD93874,Saque,1792.49,8467.05,6674.56,2025-06-10T03:17:44.108335,0
clienteEC15BB,Crédito,3529.91,5748.98,2219.07,2025-05-18T21:37:37.751003,0
cliente835DE3,Saque,4852.2,5633.61,781.41,2023-02-06T06:20:13.534650,0
cliente196566,Crédito,81.11,7716.02,7634.91,2025-02-19T23:44:40.011290,0
clienteD7AB99,Crédito,4082.04,11914.28,7832.24,2024-04-11T00:23:23.167649,0
cliente70EA69,PIX,2837.14,7464.89,4627.75,2024-02-23T00:07:39.693555,0
cliente68DD05,Saque,1522.18,5256.47,3734.29,2024-02-15T06:21:48.561848,0
cliente06C414,Crédito,1603.74,9304.41,7700.67,2025-07-23T18:14:31.360755,0
cliente35A52E,Saque,4343.93,9612.72,5268.79,2024-06-20T15:49:00.890277,0
cliente6A8DEA,Crédito,3926.9,10797.29,6870.39,2024-04-25T02:37:43.593383,0
cliente7FCD7C,Saque,3148.4,3962.42,814.02,2022-08-11T11:26:11.174422,0
cliente506AFA,PIX,1214.23,3956.93,2742.7,2024-10-13T14:07:23.216809,0
clienteE886CE,Débito,3685.2,6496.77,2811.57,2025-01-01T00:04:41.321393,0
cliente1D1FF6,Crédito,484.91,10342.35,9857.44,2023-08-24T13:44:32.327064,0
cliente881FF7,Débito,3342.5,5764.32,2421.82,2022-02-12T11:53:58.030073,0
clienteF35676,PIX,1693.35,2041.71,348.36,2025-04-09T09:09:58.619057,0
cliente7F8C22,Crédito,4903.35,9580.58,4677.23,2025-12-25T17:11:07.356708,0
cliente8777E7,Saque,4356.75,11443.31,7086.56,2024-05-14T23:37:21.476078,0
cliente5C6BC5,PIX,847.08,10073.13,9226.05,2022-11-16T03:21:43.092664,0
clienteCF40B6,Débito,4672.79,6808.56,2135.77,2024-03-16T11:37:31.038022,0
cliente07B649,Débito,4668.75,7876.75,3208.0,2025-03-14T15:18:56.048864,0
cliente848058,PIX,717.6,2399.02,1681.42,2023-08-01T03:15:53.405785,0
cliente0CFBCB,Débito,1125.03,3913.8,2788.77,2023-08-13T17:56:21.136167,0
clienteB97B7B,Crédito,2537.36,5926.18,3388.82,2025-12-25T08:24:01.199849,0
clienteDF6299,PIX,679.6,7787.45,7107.85,2022-11-07T21:26:22.658782,0
cliente0C3319,Crédito,3918.93,13775.61,9856.68,2024-06-13T04:14:14.543776,0
clienteC78A8E,Crédito,1224.37,2627.46,1403.09,2024-09-10T10:16:54.577431,0
clienteF5858B,PIX,1040.5,10090.62,9050.12,2023-04-05T02:27:24.080359,0
clienteF3EC36,PIX,2865.55,7079.62,4214.07,2022-08-04T23:47:23.334880,0
clienteB4534D,Crédito,397.45,8821.17,8423.72,2025-08-05T11:40:27.594421,0
cliente1B8E66,Crédito,3697.85,9636.25,5938.4,2024-04-14T17:28:27.925341,0
clienteE9227E,Débito,3502.5,11188.89,7686.39,2023-01-23T21:27:28.849489,0
cliente00A336,Débito,2179.7,4731.9,2552.2,2023-03-07T04:02:17.284679,0
cliente1D88C3,Saque,4974.33,7762.53,2788.2,2023-07-04T02:03:53.855436,0
cliente2C6B18,Saque,4930.13,14727.66,9797.53,2024-04-11T03:37:27.666828,0
cliente96847C,PIX,3555.61,5819.4,2263.79,2024-12-06T03:39:08.509115,0
cliente09ABD0,Débito,2425.76,6729.78,4304.02,2023-11-25T11:18:34.418425,0
cliente379324,Débito,4811.23,14028.88,9217.65,2022-03-25T22:49:15.826340,0
cliente602C92,Crédito,3606.48,10765.86,7159.38,2024-11-26T19:16:52.221182,0
clienteCAAC3B,PIX,1962.83,5768.25,3805.42,2025-07-22T19:06:22.263964,1
clienteFC90D5,Crédito,4968.95,6115.55,1146.6,2023-07-28T08:56:18.849725,0
cliente59515D,PIX,3789.57,7617.23,3827.66,2022-08-09T15:32:08.899975,0
clienteF230DD,Saque,1237.94,6030.59,4792.65,2025-02-23T19:36:32.929020,0
clienteEBFE1E,Crédito,206.34,5038.7,4832.36,2025-03-13T00:12:49.768895,0
cliente3153F9,Débito,1726.93,6307.09,4580.16,2022-03-01T07:19:29.600199,0
cliente173993,PIX,3859.63,5779.36,1919.73,2024-03-26T10:56:02.775715,0
cliente8EE10C,PIX,3637.84,7494.1,3856.26,2023-11-21T04:02:16.021092,1
cliente80B682,Saque,2612.22,8220.1,5607.88,2023-05-01T20:29:07.968635,0
clienteCF6918,Crédito,1336.04,9612.23,8276.19,2022-08-12T17:09:03.030899,0
cliente2A3516,PIX,2272.7,11254.57,8981.87,2023-08-07T08:44:31.687031,0
cliente476E36,PIX,4032.1,13808.35,9776.25,2023-05-08T08:48:56.156075,0
clienteB8C1FF,Saque,3850.69,13598.76,9748.07,2023-05-05T05:30:04.419362,0
clienteF3CED3,PIX,231.72,3391.8,3160.08,2025-08-19T23:09:22.084903,0
cliente5256FC,PIX,1968.08,2609.44,641.36,2025-06-01T08:31:18.256814,0
cliente2A3014,Crédito,4424.58,6236.11,1811.53,2024-01-25T18:31:35.628624,0
cliente07804D,Crédito,4556.86,11247.63,6690.77,2022-01-12T10:56:10.168760,0
cliente7F6E95,Saque,1724.66,8460.84,6736.18,2022-12-19T09:56:54.705942,0
cliente9375A0,Débito,2896.45,5537.83,2641.38,2025-10-12T20:59:31.543488,0
cliente6F9451,PIX,4155.34,12907.37,8752.03,2023-02-20T18:38:47.986240,0
cliente0446DA,Crédito,3975.95,12741.22,8765.27,2022-06-25T04:16:16.287420,0
cliente6D30C1,Débito,3133.45,11989.01,8855.56,2025-02-18T02:32:58.237857,0
clienteB46DE2,PIX,79.39,9777.51,9698.12,2025-01-09T12:02:17.342237,0
clienteEBA523,Débito,3809.76,11180.11,7370.35,2023-09-25T01:13:24.755754,0
clienteABA175,Débito,3506.55,6800.17,3293.62,2025-12-23T02:38:01.081045,1
cliente6FC2FC,PIX,4363.06,11418.39,7055.33,2023-01-21T09:53:25.140453,1
cliente380D27,Débito,2374.49,11544.84,9170.35,2025-07-22T08:28:23.425524,0
clienteCDA78B,Saque,2780.92,6278.02,3497.1,2025-07-13T22:20:44.685673,0
cliente32A739,Débito,1927.67,8390.17,6462.5,2023-02-19T00:47:31.246421,0
cliente3C5077,Crédito,1533.19,6697.57,5164.38,2023-08-27T05:50:52.795060,0
cliente64FB18,PIX,2075.96,11705.38,9629.42,2024-04-23T21:06:09.753711,0
cliente9CACD0,Crédito,1408.6,5586.97,4178.37,2025-01-22T04:46:49.425702,0
cliente346C93,Crédito,3691.62,9457.52,5765.9,2024-10-05T04:28:39.422572,1
clienteF5CBD0,Débito,2915.29,4148.22,1232.93,2022-01-26T07:18:01.986539,0
cliente6B36A3,Débito,1181.93,2575.63,1393.7,2023-09-08T12:46:03.829220,0
clienteE69A85,PIX,4722.63,6131.14,1408.51,2022-10-21T07:03:40.641286,0
cliente8C4691,PIX,4570.23,13488.01,8917.78,2025-07-28T20:29:42.090025,0
clienteF08D1B,Crédito,354.77,6149.86,5795.09,2025-10-22T08:48:11.757455,0
cliente744D3C,Débito,3315.66,12707.11,9391.45,2023-10-01T04:14:10.138997,0
cliente6FD710,PIX,1917.85,11573.03,9655.18,2022-02-22T03:58:49.794937,1
cliente8E9F95,Débito,1476.08,1627.93,151.85,2022-02-02T10:07:24.758037,0
cliente1EA55A,Crédito,1979.73,10825.94,8846.21,2022-09-29T06:36:13.434651,0
cliente030049,Crédito,1100.67,7163.16,6062.49,2025-11-29T01:31:12.571119,0
clienteD397EF,Saque,2118.44,9683.9,7565.46,2022-11-05T13:14:57.414365,0
cliente4ADD49,Débito,4088.86,6235.79,2146.93,2022-02-25T23:10:16.972014,0
cliente07473E,Débito,4947.54,7090.94,2143.4,2024-01-28T08:51:51.717474,0
clienteE3C7F6,Débito,4651.37,7090.41,2439.04,2022-10-29T08:22:13.994142,0
cliente8588DE,Saque,13.18,6543.63,6530.45,2024-02-17T05:22:46.937688,0
cliente5E549E,Débito,2757.15,4076.25,1319.1,2025-11-25T03:25:58.159686,1
clienteF2DD16,Saque,1610.97,9929.36,8318.39,2023-03-16T14:57:11.861880,0
cliente4FE3F7,Débito,639.35,3052.57,2413.22,2022-03-18T11:41:34.140271,0
cliente4983ED,Saque,4961.45,5291.9,330.45,2024-10-05T05:16:01.337469,0
cliente6A57A1,Crédito,1635.28,7223.45,5588.17,2024-05-10T05:42:55.368825,0
clienteED405F,Débito,458.54,4179.06,3720.52,2025-07-24T19:07:17.040930,0
cliente5255DF,PIX,1868.43,9925.42,8056.99,2024-03-26T15:14:37.217137,0
clienteCCC5CA,Débito,2557.76,4205.62,1647.86,2025-10-03T15:56:54.059558,1
clienteAF2412,Crédito,344.38,8058.23,7713.85,2023-03-19T23:18:37.908335,1
cliente51FCB1,Débito,4603.26,13271.85,8668.59,2024-10-29T18:41:26.381924,0
cliente682EF0,Crédito,1913.14,11107.27,9194.13,2024-11-23T07:52:47.323418,0
clienteE25583,PIX,3848.37,7192.84,3344.47,2024-11-08T06:48:55.758738,0
cliente408B4A,Débito,4381.45,6707.85,2326.4,2025-02-22T16:14:47.387590,0
cliente9821A7,Débito,1211.57,3194.92,1983.35,2023-02-01T01:01:42.560945,1
cliente0E40F4,Débito,1640.5,5041.6,3401.1,2024-03-21T10:07:30.882084,0
cliente7F7B2A,Débito,4802.54,8037.05,3234.51,2022-08-24T06:07:11.881379,0
cliente3BC642,Saque,3165.71,5836.6,2670.89,2023-03-22T14:14:46.681294,0
clienteE77F9E,PIX,4666.85,12473.2,7806.35,2023-02-24T23:55:58.911410,0
cliente518C74,PIX,3287.68,8309.69,5022.01,2022-12-26T11:02:22.987546,0
clienteBAD571,Saque,4448.0,11191.38,6743.38,2025-03-13T00:40:27.433487,0
cliente3229F0,PIX,2061.61,11164.91,9103.3,2024-09-20T18:36:01.182347,0
cliente6090D9,Crédito,996.52,8710.15,7713.63,2024-07-15T04:10:02.162043,0
cliente1F4795,PIX,4861.03,5893.18,1032.15,2023-10-06T03:09:39.045289,0
cliente6A84DC,Saque,1865.02,8700.32,6835.3,2024-12-08T11:30:49.068108,0
cliente2A8D56,PIX,2284.11,6392.81,4108.7,2023-11-24T00:16:20.241865,0
clienteBF9985,PIX,4124.06,7788.21,3664.15,2022-11-05T22:03:51.849654,0
clienteC6901D,Saque,3632.52,12808.59,9176.07,2022-09-10T09:57:22.084765,0
cliente7AAE27,Débito,1747.59,2935.31,1187.72,2022-06-28T17:59:27.743122,0
clienteFB4793,Débito,2983.15,6936.49,3953.34,2024-09-12T05:28:51.301438,0
clienteCF3317,Crédito,510.35,799.72,289.37,2025-04-15T04:02:13.107440,0
cliente8A9D84,Débito,4483.61,9093.81,4610.2,2025-09-20T12:11:54.226450,0
cliente9B374A,Crédito,260.07,6752.91,6492.84,2024-01-04T03:46:16.045300,0
cliente6EF03C,Débito,2758.96,4941.01,2182.05,2024-01-16T10:14:44.220076,0
clienteA61D90,PIX,1918.12,8171.06,6252.94,2025-12-05T13:59:11.068124,1
cliente3B83C2,Débito,2816.09,5845.13,3029.04,2024-04-08T00:02:57.634239,0
